word,pos
စာတီ,နာမ် [ ရှေး ]
စာတော်ပြန်,နာမ်
စာတိုပေစ,နာမ်
စာတက်,ကြိယာ
စာတိုက်,နာမ်
စာတိုက်,None
စာတိုက်သေတ္တာ,နာမ်
စာတိုင်,နာမ်
စာတည်း,ကြိယာ
စာတည်း,နာမ်
စာတတ်ပေတတ်,နာမ်
စာတန်း,နာမ်
စာတမ်း,နာမ်
စာတွေ့,နာမ်
စာထောက်စာမ,နာမ်
စာနာ,ကြိယာ
စာနာ,ကြိယာ
စာနယ်ဇင်း,နာမ်
စာပလွေ,နာမ်
စာပေ,နာမ်
စာပေလုပ်သား,နာမ်
စာပေးစာယူ,နာမ်
စာပို,နာမ် [ ပုံနှိပ် ]
စာပို့,ကြိယာ
စာပို့,နာမ်
စာပို့လုလင်,နာမ်
စာပေါင်းသိုက်,နာမ်
စာပစ်,ကြိယာ
စာပိုဒ်,နာမ်
စာပြ,ကြိယာ
စာပြု,နာမ်
စာပြော,နာမ်
စာပြင်,နာမ်
စာပြောင်,နာမ်
စာပြန်,ကြိယာ
စာဖွဲ့,ကြိယာ [ ဥပစာ ]
စာဘူးတောင်း,နာမ်
စာဘုန်းကြီး,နာမ်
စာမရီ,နာမ်
စာမူ,နာမ်
စာမေးပွဲ,နာမ်
စာမျက်နှာ,နာမ်
စာရေး,နာမ်
စာရေးကိရိယာ,နာမ်
စာရေးဆရာ,နာမ်
စာရေးတံ,နာမ်
စာရင်း,နာမ်
စာရင်းကိုင်,နာမ်
စာရင်းကုပ်,ကြိယာ [ ရှေး ]
စာရင်းချုပ်,ကြိယာ
စာရင်းငှား,နာမ်
စာရင်းတိုင်,နာမ်
စာရင်းပိတ်,ကြိယာ
စာရင်းဖွင့်,ကြိယာ
စာရင်းရှင်အပ်ငွေ,နာမ်
စာရင်းရှင်း,ကြိယာ
စာရင်းရှင်းတမ်း,နာမ်
စာရင်းရှုပ်,ကြိယာ
စာရင်းသေအပ်ငွေ,နာမ်
စာရင်းအင်း,နာမ်
စာရိတ္တ,နာမ်
စာရွက်,နာမ်
စာရွက်စာတမ်း,နာမ်
စာလိုက်,နာမ်
စာလုံး,နာမ်
စာလုံးပေါင်း,ကြိယာ
စာလုံးပေါင်း,နာမ်
စာဝတီး,နာမ်
စာဝါ,နာမ်
စာဝါ,နာမ်
စာသေ,နာမ်
စာသင်,နာမ် [ ခေတ်ကုန် ]
စာသင်တိုက်,နာမ်
စာသင်သား,နာမ်
စာသွား,ကြိယာ
စာသွား,နာမ်
စာသွားစာလာ,နာမ်
စာဟော,ကြိယာ
စာဟောင်း,နာမ်
စာဟန်,နာမ်
စာဥ,နာမ်
စာအံ,ကြိယာ
စာအိတ်,နာမ်
စာအိတ်ခေါင်း,နာမ်
စာအုပ်,နာမ်
စား,ကြိယာ
စား,ကြိယာ
စား,ပစ္စည်း
စားကိန်း,နာမ် [ သင်္ချာ ]
စားကျေးစားလက်,နာမ်
စားကျက်,နာမ် [ ဥပစာ ]
စားကျင်း,နာမ်
စားချဉ့်ပြန်,ကြိယာ
စားခြေ,နာမ် [ သင်္ချာ ]
စားခွက်,နာမ်
စားခွက်လု,ကြိယာ [ ဥပစာ ]
စားဆေး,နာမ်
စားတော်ကဲ,နာမ်
စားတော်ခေါ်,ကြိယာ
စားတော်တိုက်,ကြိယာ
စားတော်ပဲ,နာမ်
စားနေကျကြောင်ဖား,နာမ် [ ဥပစာ ]
စားနပ်ရိက္ခာ,နာမ်
စားနုပ်စားပေါက်,နာမ်
စားပိုးနင့်,ကြိယာ
စားပေါက်,နာမ် [ ဥပစာ ]
စားပွဲ,နာမ်
စားပွဲ,None
စားပွဲခင်း,နာမ်
စားပွဲဇွန်း,နာမ်
စားပွဲထိုး,နာမ်
စားဖား,နာမ် [ ဥပစာ ]
စားဖား,နာမ်
စားဖို,နာမ်
စားဖိုမှူး,နာမ်
စားမာန်ခုပ်,ကြိယာ [ ဥပစာ ]
စားမာန်ထ,ကြိယာ
စားမြိန်စာ,နာမ်
စားမြုံ့ ပြန်,ကြိယာ [ ဥပစာ ]
စားရမဲ့သောက်ရမဲ့,နာမ်
စားရေရိက္ခာ,နာမ်
စားလဒ်,နာမ် [ သင်္ချာ ]
စားလမ်း,နာမ်
စားသုံးကုန်,နာမ်
စားဦးစားဖျား,နာမ်
စားအိုးစားခွက်,နာမ်
စားအိမ်သောက်အိမ်,နာမ်
စိစိညက်ညက်,ကြိယာဝိသေသန
စိစိမွမွ,ကြိယာဝိသေသန
စိစစ်,ကြိယာ
စိတြ,နာမ်
စီ,ကြိယာ
စီ,ပစ္စည်း
စီကာပတ်ကုံး,ကြိယာဝိသေသန
စီကုံး,ကြိယာ
စီခြယ်,ကြိယာ
စီစီညံညံ,ကြိယာဝိသေသန
စီစဉ်,ကြိယာ
စီတင်း,နာမ်
စီမံ,ကြိယာ
စီမံကိန်း,နာမ်
စီမံချက်,နာမ်
စီရရီ,ကြိယာဝိသေသန
စီရင်,ကြိယာ
စီရင်ချက်,နာမ်
စီရင်စု,နာမ် [ ခေတ်ကုန် ]
စီရင်ထုံး,နာမ်
စီး,ကြိယာ
စီး,ပစ္စည်း
စီး,ကြိယာ
စီးကရက်,နာမ်
စီးကျောင်းတိုက်,ကြိယာ
စီးချင်းတိုက်,ကြိယာ
စီးချင်းထိုး,ကြိယာ
စီးစောင်း,နာမ်
စီးနင်း,ကြိယာ
စီးပိုး,ကြိယာ
စီးပွား,ကြိယာ
စီးပွား,နာမ်
စီးပွားဖက်,နာမ်
စီးပွားရေး,နာမ်
စီးဖြန်း,ကြိယာ
စီးလားရိုက်,ကြိယာ [ ဥပစာ ]
စု,ကြိယာ
စုကိုင်,နာမ်
စုကြီး,နာမ်
စုကြမ်း,နာမ်
စုခြား,နာမ်
စုစုပေါင်း,နာမ်
စုစုရရ,နာမ်
စုစည်း,ကြိယာ
စုဆောင်း,ကြိယာ
စုတိ,ကြိယာ
စုတိစိတ်ကျ,ကြိယာ
စုတေ,ကြိယာ
စုတေ့,ကြိယာ
စုဒိတက,နာမ်
စုနု,နာမ်
စုပေါင်း,ကြိယာ
စုပေါင်းလယ်ယာ,နာမ်
စုပေါင်းအိမ်ရာ,နာမ်
စုပုံ,ကြိယာ
စုဘူး,နာမ်
စုရေး,နာမ်
စုရင်း,နာမ်
စုရပ်,နာမ်
စုရုံး,ကြိယာ
စုလစ်,နာမ်
စုလည်း,နာမ်
စုလျား,နာမ် [ ရှေး ]
စုလျားရစ်ပတ်,ကြိယာ
စုဝေး,ကြိယာ
စုသေး,နာမ်
စူ,နာမဝိသေသန
စူကာ,နာမ်
စူကာနီ,နာမ်
စူဆောင့်,ကြိယာ
စူဖာ,ကြိယာ [ ရှေး ]
စူလာနဖာ,နာမ်
စူလီနဖာ,နာမ်
စူဠာမဏိ,နာမ်
စူအောင့်,ကြိယာ
စူး,ကြိယာ
စူး,နာမ်
စူးကောက်,နာမ်
စူးစား,ကြိယာ [ ရှေး ]
စူးစား,ကြိယာဝိသေသန
စူးစူး,ကြိယာဝိသေသန
စူးစူးရားရား,ကြိယာဝိသေသန
စူးစူးရွားရွား,ကြိယာဝိသေသန
စူးစူးဝါးဝါး,ကြိယာဝိသေသန
စူးစိုက်,ကြိယာ
စူးစမ်း,ကြိယာ
စူးရှ,ကြိယာ
စေ,ကြိယာ
စေ,ဝိဘတ်
စေ,ပစ္စည်း
စေကာမူ,သမ္ဗန္ဓ
စေခလို,ဝိဘတ် [ ရှေး ]
စေစား,ကြိယာ
စေတနာ,နာမ်
စေတနာပြတ်,ကြိယာ
စေတနာ့ဝန်ထမ်း,ကြိယာဝိသေသန
စေတသိကဒုက္ခ,နာမ်
စေတသိက်,နာမ်
စေတီ,နာမ်
စေတီယဂင်္ဏ,နာမ်
စေတီရံ,နာမ်
စေတစ်လုံး,နာမ်
စေပါ,ကြိယာ
စေပါ,နာမ်
စေပါး,ကြိယာ
စေပါး,နာမ်
စေ့,ကြိယာ
စေ့ကောက်,ကြိယာ
စေ့ကောက်လွှ,နာမ်
စေ့ကုတ်,ကြိယာ [ ရှေး ]
စေ့ချဉ်း,ကြိယာ [ ရှေး ]
စေ့ငု,ကြိယာ [ ရှေး ]
စေ့စေ့,ကြိယာဝိသေသန
စေ့စပ်,ကြိယာ
စေ့စပ်ရေး,နာမ်
စေ့ဆော်,ကြိယာ
စေ့ပွတ်,ကြိယာ
စေ့မြေ့,ကြိယာ [ ရှေး ]
စေး,နာမဝိသေသန
စေး,နာမ် [ ရှေး ]
စေးချုံ,နာမ်
စေးထန်း,နာမဝိသေသန
စေးနှဲ,ကြိယာ
စေးပိုင်,နာမဝိသေသန
စေးပျစ်,နာမ်
စေးမခန်း,နာမ်
စဲ,ကြိယာ
စဲစဲ,ပစ္စည်း [ ရှေး ]
စော,ကြိယာ
စော,နာမဝိသေသန
စော,ကြိယာ
စောကြော,ကြိယာ [ ရှေး ]
စောစောစီးစီး,ကြိယာဝိသေသန
စောထီး,နာမ် [ ရှေး ]
စောဒက,နာမ်
စောဒကတက်,ကြိယာ
စောဒနာ,နာမ်
စောဒနာ,ကြိယာ
စောပြာ,နာမ်
စောရ,နာမ်
စော်,နာမ်
စော်ကား,ကြိယာ
စော်ကားမော်ကား,ကြိယာဝိသေသန
စော်ကဲ,နာမ်
စော်ဘွား,နာမ်
စော်ဘွားစော်ကန်,နာမ်
စံ,ကြိယာ
စံ,နာမ်
စံကား,နာမ်
စံကားစိမ်း,နာမ်
စံကျောင်း,နာမ်
စံချိန်,နာမ်
စံချိန်ကျိုး,ကြိယာ
စံစား,ကြိယာ
စံညွှန်း,နာမ်
စံတော်ချိန်,နာမ်
စံတင်,ကြိယာ
စံတည်,ကြိယာ
စံထိုး,ကြိယာ
စံနှံ,နာမ် [ ရှေး ]
စံနှုန်း,နာမ်
စံပယ်,နာမ်
စံပယ်,ကြိယာ
စံပယ်တင်မှဲ့,နာမ်
စံပယ်ထပ်,နာမ်
စံပြ,နာမ်
စံရွေး,ကြိယာ
စံသီး,နာမ် [ ကဗျာ ]
စံ့,ပစ္စည်း
စို,နာမဝိသေသန
စိုစိစိ,ကြိယာဝိသေသန
စိုထိုင်းဆ,နာမ်
စိုထန်း,နာမဝိသေသန
စိုပြည်,နာမဝိသေသန
စို့,None
စို့,ကြိယာ
စို့,နာမ်
စို့,နာမ်
စို့,ဝိဘတ်
စို့ငုတ်တို,နာမ်
စို့စို့ပို့ပို့,ကြိယာဝိသေသန
စို့တံကိုင်း,နာမ်
စို့တံခါးပိတ်,နာမ်
စိုး,ကြိယာ
စိုး,ကြိယာ
စိုးစံ,ကြိယာ
စိုးစဉ်း,နာမ်
စိုးပိုင်,ကြိယာ
စိုးမိုး,ကြိယာ
စိုးရိမ်,ကြိယာ
စက်,နာမ်
စက်,ကြိယာ
စက်,ကြိယာ
စက်,ကြိယာ
စက္ကတုံး,နာမ်
စက္ကရီတေရီ,နာမ် [ ခေတ်ကုန် ]
စက်ကလေး,နာမ်
စက္ကဝါက်,နာမ်
စက်ကိရိယာ,နာမ်
စက္ကူ,နာမ်
စက္ကူပန်း,နာမ်
စက်ကတ်ကြေး,နာမ်
စက္ကန့်,နာမ်
စက်ကျ,ကြိယာ [ ဥပစာ ]
စက်ကြီး,နာမ်
စက်ကြိုး,နာမ်
စက်ကွင်း,နာမ်
စက္ခု,နာမ်
စက္ခုပသာဒ,နာမ်
စက်ခေါင်း,နာမ်
စက္ခုန္ဒြေ,နာမ် [ ဝိနည်း ]
စက်ဆုပ်,ကြိယာ
စက်တော်ခေါ်,ကြိယာ
စက်တော်ဖြန့်,ကြိယာ
စက်တော်ရာ,နာမ်
